Random Sorting,Country,Age,Gender,Tabs or Spaces,Years IT / Programming Experience,Occupation,Desktop Operating System,Desktop Operating System: write-in,Current Lang & Tech: Android,Current Lang & Tech: Arduino,Current Lang & Tech: AngularJS,Current Lang & Tech: C,Current Lang & Tech: C++,Current Lang & Tech: C++11,Current Lang & Tech: C#,Current Lang & Tech: Cassandra,Current Lang & Tech: CoffeeScript,Current Lang & Tech: Cordova,Current Lang & Tech: Clojure,Current Lang & Tech: Cloud,Current Lang & Tech: Dart,Current Lang & Tech: F#,Current Lang & Tech: Go,Current Lang & Tech: Hadoop,Current Lang & Tech: Haskell,Current Lang & Tech: iOS,Current Lang & Tech: Java,Current Lang & Tech: JavaScript,Current Lang & Tech: LAMP,Current Lang & Tech: Matlab,Current Lang & Tech: MongoDB,Current Lang & Tech: Node.js,Current Lang & Tech: Objective-C,Current Lang & Tech: Perl,Current Lang & Tech: PHP,Current Lang & Tech: Python,Current Lang & Tech: R,Current Lang & Tech: Redis,Current Lang & Tech: Ruby,Current Lang & Tech: Rust,Current Lang & Tech: Salesforce,Current Lang & Tech: Scala,Current Lang & Tech: Sharepoint,Current Lang & Tech: Spark,Current Lang & Tech: SQL,Current Lang & Tech: SQL Server,Current Lang & Tech: Swift,Current Lang & Tech: Visual Basic,Current Lang & Tech: Windows Phone,Current Lang & Tech: Wordpress,Current Lang & Tech: Write-In,Future Lang & Tech: Android,Future Lang & Tech: Arduino,Future Lang & Tech: AngularJS,Future Lang & Tech: C,Future Lang & Tech: C++,Future Lang & Tech: C++11,Future Lang & Tech: C#,Future Lang & Tech: Cassandra,Future Lang & Tech: CoffeeScript,Future Lang & Tech: Cordova,Future Lang & Tech: Clojure,Future Lang & Tech: Cloud,Future Lang & Tech: Dart,Future Lang & Tech: F#,Future Lang & Tech: Go,Future Lang & Tech: Hadoop,Future Lang & Tech: Haskell,Future Lang & Tech: iOS,Future Lang & Tech: Java,Future Lang & Tech: JavaScript,Future Lang & Tech: LAMP,Future Lang & Tech: Matlab,Future Lang & Tech: MongoDB,Future Lang & Tech: Node.js,Future Lang & Tech: Objective-C,Future Lang & Tech: Perl,Future Lang & Tech: PHP,Future Lang & Tech: Python,Future Lang & Tech: R,Future Lang & Tech: Redis,Future Lang & Tech: Ruby,Future Lang & Tech: Rust,Future Lang & Tech: Salesforce,Future Lang & Tech: Scala,Future Lang & Tech: Sharepoint,Future Lang & Tech: Spark,Future Lang & Tech: SQL,Future Lang & Tech: SQL Server,Future Lang & Tech: Swift,Future Lang & Tech: Visual Basic,Future Lang & Tech: Windows Phone,Future Lang & Tech: Wordpress,Future Lang & Tech: Write-In,Training & Education: No formal training,Training & Education: On the job,Training & Education: Boot camp or night school,Training & Education: Online Class,Training & Education: Mentorship,Training & Education: Industry certification,"Training & Education: Some college, but no CS degree",Training & Education: BS in CS,Training & Education: Masters in CS,Training & Education: PhD in CS,Training & Education: Other,Compensation,Compensation: midpoint,Employment Status,Industry,Job Satisfaction,Purchasing Power,Remote Status,Changed Jobs in last 12 Months,Open to new job opportunities,Most important aspect of new job opportunity: Salary,Most important aspect of new job opportunity: Equity,Most important aspect of new job opportunity: Important decisions,Most important aspect of new job opportunity: Health insurance,Most important aspect of new job opportunity: Industry,Most important aspect of new job opportunity: Tech stack,Most important aspect of new job opportunity: Company size,Most important aspect of new job opportunity: Company stage,Most important aspect of new job opportunity: Work - Life balance,Most important aspect of new job opportunity: Advancement,Most important aspect of new job opportunity: Job title,Most important aspect of new job opportunity: Office location,Most important aspect of new job opportunity: Quality of colleagues,Most important aspect of new job opportunity: Company culture,Most important aspect of new job opportunity: Company reputation,Most important aspect of new job opportunity: Building something that matters,Most important aspect of new job opportunity: Remote working,Most important aspect of new job opportunity: Flexible work options,How important is remote when evaluating new job opportunity?,Most annoying about job search: Finding time,Most annoying about job search: Finding job I'm qualified for,Most annoying about job search: Finding interesting job,Most annoying about job search: Interesting companies rarely respond,Most annoying about job search: Writing and updating CV,Most annoying about job search: Taking time off work to interview,Most annoying about job search: The Interview,How often contacted by recruiters,Perception of recruiter contact,Perception of contact form: Email,Perception of contact form: LinkedIn,Perception of contact form: Xing,Perception of contact form: Phone,Perception of contact form: Stack Overflow Careers,Perception of contact form: Twitter,Perception of contact form: Facebook,Appealing message traits: Message is personalized,Appealing message traits: Code or projects mentioned,Appealing message traits: Stack Overflow activity mentioned,Appealing message traits: Team described,Appealing message traits: Company culture described,Appealing message traits: Salary information,Appealing message traits: Benefits & Perks,Appealing message traits: Stack Overflow Company Page,Most urgent info about job opportunity: Salary,Most urgent info about job opportunity: Benefits,Most urgent info about job opportunity: Company name,Most urgent info about job opportunity: Tech stack,Most urgent info about job opportunity: Office location,Most urgent info about job opportunity: Job title,Most urgent info about job opportunity: Colleagues,Most urgent info about job opportunity: Product details,Who do you want to communicate with about a new job opportunity: Headhunter,Who do you want to communicate with about a new job opportunity: In-house recruiter,Who do you want to communicate with about a new job opportunity: In-house tech recruiter,Who do you want to communicate with about a new job opportunity: Manager,Who do you want to communicate with about a new job opportunity: Developer,How can companies improve interview process: More live code,How can companies improve interview process: Flexible interview schedule,How can companies improve interview process: Remote interviews,How can companies improve interview process: Introduce me to boss,How can companies improve interview process: Introduce me to team,How can companies improve interview process: Gimme coffee,How can companies improve interview process: Show me workplace,How can companies improve interview process: Fewer brainteasers,How can companies improve interview process: Better preparation,Why try Stack Overflow Careers: No spam,Why try Stack Overflow Careers: Jobs site for programmers,Why try Stack Overflow Careers: Selection of revelant jobs,Why try Stack Overflow Careers: Showcase Stack Overflow activity,Why try Stack Overflow Careers: Jobs are on Stack Overflow,Why try Stack Overflow Careers: Other,How many caffeinated beverages per day?,How many hours programming as hobby per week?,How frequently land on or read Stack Overflow,Preferred text editor,Preferred text editor: write-in,Prefered IDE theme,Source control used: Git,Source control used: Mercurial,Source control used: SVN,Source control used: CVS,Source control used: Perforce,Source control used: TFS,Source control used: DCVS,Source control used: Bitkeeper,Source control used: Legacy / Custom,Source control used: I don't use source control,Source control used: write-in,Prefered Source Control,Prefered Source Control: write-in,Why use Stack Overflow: Help for job,Why use Stack Overflow: To give help,Why use Stack Overflow: Can't do job without it,Why use Stack Overflow: Maintain online presence,Why use Stack Overflow: Demonstrate expertise,Why use Stack Overflow: Communicate with others,Why use Stack Overflow: Receive help on personal projects,Why use Stack Overflow: Love to learn,Why use Stack Overflow: I don't use Stack Overflow,How often are Stack Overflow's answers helpful,Why answer: Help a programmer in need,Why answer: Help future programmers,Why answer: Demonstrate expertise,Why answer: Self promotion,Why answer: Sense of responsibility to developers,Why answer: No idea,Why answer: I don't answer and I don't want to,Why answer: I don't answer but I want to
0.875214788,Chile,25-29,Male,Tabs,Less than 1 year,Full-stack web developer,Other Linux,,,,,,,,,,,,,,,,,,,,,JavaScript,LAMP,,,,,,PHP,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Education,I'm somewhat satisfied with my job,I can recommend or request products,Never,Yes,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,,Opportunity for advancement,,,,,,Building something that matters,,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.620267713,New Zealand,< 20,Male,Tabs,1 - 2 years,Student,Mac OS X,,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,iOS,Java,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,Rather not say,Rather not say,I'm a student,,,,,No (I'm a student),I am not interested in other job opportunities,,,,,Industry,,,,,,,Office location,,,,Building something that matters,,,Not important,,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Great,I don't have an account,Tolerate,Tolerate,Message is personalized,,,,Company culture is described,,Benefits / perks of the work environment are described,,,,Company name,,Office location,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,Offer remote interviews (ie. via video conference),,,,Show me the space in which I will work,,,,,,,,,2,2-5 hours per week,Multipleætimes a day,Coda,,Dark,,,,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
0.780572935,India,30-34,Male,It depends,6 - 10 years,Full-stack web developer,Ubuntu,,,,,,,,,,CoffeeScript,,,,,,,,,,,JavaScript,,,,,,,,Python,,,Ruby,,,,,,SQL,SQL Server,,,,Wordpress,,Android,,AngularJS,,,,,,CoffeeScript,,,,,,,,,iOS,,JavaScript,,,MongoDB,Node.js,,,PHP,Python,,,Ruby,,,,,,SQL,SQL Server,,,,Wordpress,,No formal training; I'm self-taught,,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Web Services,I'm neither satisfied nor dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,,,,Work/life balance,Opportunity for advancement,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,The interview process,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Tolerate,Great,Great,Hate,,,,Team I would be working with isædescribed,Company culture is described,,Benefits / perks of the work environment are described,,,Benefits,,,,Job title,People I would be working with,,Great,Great,Great,Tolerate,Hate,,,,,Introduce me to the team,,,Fewer brainteasers,,,,,,,,0,1-2 hours per week,Once a week,Sublime Text,,Light,Git,,SVN,,,TFS,,,,,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
0.787494777,India,20-24,Female,It depends,2 - 5 years,Mobile developer,Mac OS X,,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Software Products,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am open to new job opportunities,,,,,,,,,,,Job title,,,Company culture,,Building something that matters,,,Very important,,,,Interesting companies rarely respond,,,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Great,Hate,Hate,Tolerate,Message is personalized,,,,,,Benefits / perks of the work environment are described,,,Benefits,,,Office location,,,Details about the product or project I'd be working on,Tolerate,Hate,Tolerate,Great,Tolerate,Show meæmore live code,,,,Introduce me to the team,,,,,,,,To showcase my Stack Overflow activity,,,3,20+ hours per week,Multipleætimes a day,Sublime Text,,I don't use an IDE,,,,,,,,,,I don't use source control,,BitKeeper,,,,,,,To communicate with others like me,To receive help onæmy personal projects,,,Always,It feels good to help a programmer in need,,,,I feel a sense of responsibility to the developer community,,,
0.424645125,Sweden,< 20,Male,Tabs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.708715824,Armenia,25-29,Male,It depends,6 - 10 years,System administrator,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,,,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,Industry certification program,,,,,,"Less than $20,000",10000,Employed full-time,Finance / Banking,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,Salary,,Ability to make or influence important decisions,,,,,,Work/life balance,,,,,,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,,Interesting companies rarely respond,,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Great,Great,Tolerate,Tolerate,Message is personalized,,,Team I would be working with isædescribed,,Salary information is provided,,,Salary,Benefits,,,Office location,,,Details about the product or project I'd be working on,Tolerate,Great,Great,Tolerate,Great,,Be more flexible about interview scheduling,,,,,,,,,,,,,,3,1-2 hours per week,Very rarely,NotePad++,,I don't use an IDE,,,,,,,,,,I don't use source control,,SVN,,,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,,,,,
0.667147927,Sweden,25-29,Male,Spaces,6 - 10 years,Student,Other Linux,Arch Linux,Android,,,,,,,,,,,,,,,,Haskell,,Java,JavaScript,,,,Node.js,,,PHP,,,,,,,Scala,,,,,,,,,,Android,,,C,,,C#,,,,,,,,,,Haskell,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,"Less than $20,000",10000,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,,Rarely,I wish more recruiters contacted me!,Great,Tolerate,,Tolerate,Great,Hate,Hate,Message is personalized,,,Team I would be working with isædescribed,,,Benefits / perks of the work environment are described,,,,,,Office location,,People I would be working with,Details about the product or project I'd be working on,Great,Hate,Great,Great,Tolerate,,Be more flexible about interview scheduling,,,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,No spam from recruiters,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,3,5-10 hours per week,Once a day,Emacs,,Light,Git,,,,,,,,,,,Git,,,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
0.285178793,Netherlands,25-29,Male,It depends,6 - 10 years,Full-stack web developer,Ubuntu,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,Ruby,,,,,,SQL,,,,,,bash,,,AngularJS,,,,,,CoffeeScript,,,,,,Go,,,,,JavaScript,,,MongoDB,Node.js,,,PHP,,,,Ruby,,,,,,SQL,,,,,Wordpress,,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,"$20,000 - $40,000",30000,Employed full-time,Web Services,I'm neither satisfied nor dissatisfied with my job,"I influence purchasing decisions, but don't have final approval",Never,No,I am open to new job opportunities,Salary,,,,,,,,,,,Office location,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,Never,I wish more recruiters contacted me!,Great,Great,I don't have an account,Hate,Great,Great,Hate,,,,,Company culture is described,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,,Office location,,,Details about the product or project I'd be working on,Hate,Hate,Great,Great,Great,Show meæmore live code,,,,Introduce me to the team,,Show me the space in which I will work,,,,,,,Because the jobs ads are right there on Stack Overflow,,0,1-2 hours per week,Multipleætimes a day,Vim,,Dark,,Mercurial,,,,,,,,,,Mercurial,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,,,,,,
0.887573286,Canada,40-50,Male,Spaces,11+ years,DevOps,Windows XP,,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,,Python,,,,,,,,,,,,,,,Bash,,,,C,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,"Ada, Bash",No formal training; I'm self-taught,On-the-job training,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,Other,"$100,000 - $120,000",110000,Freelance / Contractor,Finance / Banking,I love my job,I can recommend or request products,Never,Yes,I am open to new job opportunities,Salary,,,,,Tech stack,,,,,,,Quality of colleagues,,,,,,Neutral - I don't mind working in the office or remotely,,,,,,Taking time off work to interview,The interview process,Several times a day,"Please, make the recruiter spamŒæstop",Great,Great,Hate,Hate,Great,Hate,Hate,,Code or projects I've worked on are referenced,,,,Salary information is provided,,Stack Overflow Careers Company Page is linked,Salary,,,Tech stack,Office location,Job title,,,Tolerate,Great,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,Introduce me to the team,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,To showcase my Stack Overflow activity,Because the jobs ads are right there on Stack Overflow,,5,2-5 hours per week,Once a week,Vim,,Dark,,,SVN,,,,,,,,ClearCase,SVN,,To get help for my job,To give help to others,,To maintain an online presence,To demonstrate that I'm good at what I do,To communicate with others like me,,Because I love to learn,,Usually,It feels good to help a programmer in need,,,Demonstrating my expertise will benefit me,,,,
0.478580355,Austria,20-24,Male,Tabs,2 - 5 years,Desktop developer,Ubuntu,,,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,,,On-the-job training,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$40,000 - $60,000",50000,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,,,,,Opportunity for advancement,,Office location,Quality of colleagues,,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,,,The interview process,Rarely,I wish more recruiters contacted me!,Great,Great,Tolerate,Tolerate,Great,Tolerate,Tolerate,,,Stack Overflow activity is mentioned,Team I would be working with isædescribed,Company culture is described,,,,,,,,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,Show meæmore live code,,,,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,,,3,5-10 hours per week,Once a day,NotePad++,,Dark,,,SVN,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,,,Demonstrating my expertise will benefit me,,,,
0.415385307,Honduras,< 20,Male,Tabs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.345347645,India,20-24,Male,It depends,Less than 1 year,Full-stack web developer,Ubuntu,,,,AngularJS,,,,,,,,,,,,,,,,Java,JavaScript,,,MongoDB,Node.js,,,,,,,,,,,,,,,,,,,,,,AngularJS,,,,,,,,,,,,,,,,Java,JavaScript,,,MongoDB,Node.js,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Web Services,I love my job,Other,Full-time Remote,Yes,I am open to new job opportunities,Salary,,,,Industry,,,,,,,,,,Company reputation,,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Great,Great,Hate,I don't have an account,Message is personalized,,,,Company culture is described,Salary information is provided,,,,,,,,Job title,,,,,,,,,Be more flexible about interview scheduling,,,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,No spam from recruiters,,Goodæselection of relevant jobs,,,Other,2,None,Multipleætimes a day,Sublime Text,,I don't use an IDE,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,,,,,,
0.730905928,Australia,30-34,Male,Tabs,Less than 1 year,Student,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,C++,,,,,,,,,,,,,,Java,JavaScript,,Matlab,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,,,I'm a student,,,,,No (I'm a student),,,,,,,,,,Work/life balance,,,,,,,Building something that matters,,Flexible work hours,Neutral - I don't mind working in the office or remotely,Finding time to job search,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,A few times a week,"Please, make the recruiter spamŒæstop",Hate,Hate,I don't have an account,Great,Tolerate,I don't have an account,Hate,,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,Salary information is provided,,,,Benefits,,Tech stack,Office location,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,,,Prepare me for who I will be speaking with,,,,,,,5,5-10 hours per week,Once a day,NotePad++,,Dark,,,,,,,,,,I don't use source control,,,IDK,To get help for my job,,,,,,,,,Sometimes,,,,,,,,"I don't answer much (or at all), but I want to answer more"
0.009908289,Germany,25-29,Male,It depends,1 - 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.83135932,Netherlands,30-34,Male,Spaces,6 - 10 years,Full-stack web developer,Ubuntu,,,,,,,,,,,,,,,,,,,,,JavaScript,,,MongoDB,,,,,,,Redis,Ruby,,,,,,,,,,,,,,,AngularJS,,,,,,CoffeeScript,,,,,,,,,,,JavaScript,,,MongoDB,,,,,,,Redis,Ruby,,,,,,,,,,,,Groovy,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$40,000 - $60,000",50000,Employed full-time,Media / Advertising,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,No,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,,Company culture,,Building something that matters,,,Very important,Finding time to job search,Finding an open job that I'm qualified for,,,,,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Hate,Great,Great,Hate,,,,Team I would be working with isædescribed,Company culture is described,Salary information is provided,,,,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,Show meæmore live code,,,,Introduce me to the team,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,3,2-5 hours per week,Once a week,Vim,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
0.758663899,India,25-29,Prefer not to disclose,Tabs,1 - 2 years,Mobile developer - Android,Windows 7,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,C,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,,,,Other,Unemployed,Unemployed,Other,Not Currently Employed,,,,No,I am open to new job opportunities,,,,,,,,,,,,Office location,Quality of colleagues,,,Building something that matters,,,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38115791,United States,< 20,Male,Spaces,Less than 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.477160747,United States,20-24,Male,Spaces,6 - 10 years,Desktop developer,Windows 7,,,,,C,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,Ruby,,,,,,,,,Visual Basic,,,,,,,C,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,Swift,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$40,000 - $60,000",50000,Employed full-time,Manufacturing,Other (please specify),I can buy anything I want without asking anyone,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,Tech stack,,,,,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Hate,Tolerate,I don't have an account,Great,Tolerate,I don't have an account,Tolerate,,Code or projects I've worked on are referenced,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,Tech stack,,,,Details about the product or project I'd be working on,Hate,Hate,Tolerate,Great,Great,,,,Introduce me to the boss,,,,,Prepare me for who I will be speaking with,,,Goodæselection of relevant jobs,,,,2,None,Multipleætimes a day,,Eclipse,Dark,Git,,,,,,,,,I don't use source control,,Git,,To get help for my job,To give help to others,,,To demonstrate that I'm good at what I do,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,Demonstrating my expertise will benefit me,,,,
0.766181616,N/A,20-24,Male,Tabs,2 - 5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
